folder_name,input_folder,output_folder
282A_851147.3694,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/282A_851147.3694,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/282A_851147.3694
283A_561068.9123,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/283A_561068.9123,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/283A_561068.9123
284A_822250.4409,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/284A_822250.4409,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/284A_822250.4409
285A_951996.5343,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/285A_951996.5343,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/285A_951996.5343
286A_579005.1742,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/286A_579005.1742,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/286A_579005.1742
287A_273060.8157,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/287A_273060.8157,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/287A_273060.8157
288A_123746.2765,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/288A_123746.2765,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/288A_123746.2765
289A_361429.229,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/289A_361429.229,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/289A_361429.229
28A_573436.8713,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/28A_573436.8713,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/28A_573436.8713
290A_216114.5096,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/290A_216114.5096,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/290A_216114.5096
291A_934396.7484,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/291A_934396.7484,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/291A_934396.7484
292A_327062.0355,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/292A_327062.0355,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/292A_327062.0355
293A_141379.964,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/293A_141379.964,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/293A_141379.964
294A_591174.8003,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/294A_591174.8003,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/294A_591174.8003
295A_386021.645,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/295A_386021.645,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/295A_386021.645
296A_993457.0817,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/296A_993457.0817,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/296A_993457.0817
297A_873882.2171,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/297A_873882.2171,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/297A_873882.2171
298A_939367.4975,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/298A_939367.4975,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/298A_939367.4975
299A_859733.7343,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/299A_859733.7343,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/299A_859733.7343
29A_923417.828,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/29A_923417.828,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/29A_923417.828
2A_807750.6369,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/2A_807750.6369,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/2A_807750.6369
300A_814640.33,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/300A_814640.33,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/300A_814640.33
301A_6163.7737,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/301A_6163.7737,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/301A_6163.7737
302A_498293.2362,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/302A_498293.2362,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/302A_498293.2362
303A_150316.3528,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/303A_150316.3528,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/303A_150316.3528
304A_915168.3822,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/304A_915168.3822,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/304A_915168.3822
305A_869886.7996,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/305A_869886.7996,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/305A_869886.7996
306A_536659.789,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/306A_536659.789,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/306A_536659.789
307A_910035.5369,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/307A_910035.5369,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/307A_910035.5369
308A_868549.295,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/308A_868549.295,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/308A_868549.295
309A_806443.9759,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/309A_806443.9759,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/309A_806443.9759
30A_687000.3937,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/30A_687000.3937,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/30A_687000.3937
310A_8142.2678,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/310A_8142.2678,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/310A_8142.2678
311A_134201.7469,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/311A_134201.7469,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/311A_134201.7469
312A_668181.6102,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/312A_668181.6102,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/312A_668181.6102
313A_534769.4421,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/313A_534769.4421,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/313A_534769.4421
314A_170049.979,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/314A_170049.979,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/314A_170049.979
315A_387549.392,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/315A_387549.392,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/315A_387549.392
316A_236291.6498,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/316A_236291.6498,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/316A_236291.6498
317A_317336.7105,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/317A_317336.7105,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/317A_317336.7105
318A_318153.9469,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/318A_318153.9469,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/318A_318153.9469
319A_842048.8867,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/319A_842048.8867,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/319A_842048.8867
31A_472273.9791,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/31A_472273.9791,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/31A_472273.9791
320A_439651.6591,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/320A_439651.6591,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/320A_439651.6591
321A_944550.8237,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/321A_944550.8237,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/321A_944550.8237
322A_837186.3343,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/322A_837186.3343,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/322A_837186.3343
323A_224702.4927,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/323A_224702.4927,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/323A_224702.4927
324A_822402.1042,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/324A_822402.1042,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/324A_822402.1042
325A_736301.2724,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/325A_736301.2724,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/325A_736301.2724
326A_420709.3788,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/326A_420709.3788,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/326A_420709.3788
327A_168635.3657,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/327A_168635.3657,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/327A_168635.3657
328A_131560.8106,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/328A_131560.8106,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/328A_131560.8106
329A_504498.4936,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/329A_504498.4936,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/329A_504498.4936
32A_966658.5053,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/32A_966658.5053,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/32A_966658.5053
330A_879325.9279,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/330A_879325.9279,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/330A_879325.9279
331A_550583.0526,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/331A_550583.0526,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/331A_550583.0526
332A_840692.1206,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/332A_840692.1206,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/332A_840692.1206
333A_303640.9248,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/333A_303640.9248,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/333A_303640.9248
334A_868405.2727,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/334A_868405.2727,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/334A_868405.2727
335A_709166.3045,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/335A_709166.3045,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/335A_709166.3045
336A_571896.1428,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/336A_571896.1428,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/336A_571896.1428
337A_470419.754,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/337A_470419.754,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/337A_470419.754
338A_375283.0116,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/338A_375283.0116,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/338A_375283.0116
339A_707757.4724,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/339A_707757.4724,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/339A_707757.4724
33A_718829.3685,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/33A_718829.3685,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/33A_718829.3685
340A_781548.9212,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/340A_781548.9212,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/340A_781548.9212
341A_937612.9733,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/341A_937612.9733,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/341A_937612.9733
342A_937787.2437,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/342A_937787.2437,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/342A_937787.2437
343A_856716.4997,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/343A_856716.4997,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/343A_856716.4997
344A_799240.4911,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/344A_799240.4911,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/344A_799240.4911
345A_190057.258,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/345A_190057.258,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/345A_190057.258
346A_875034.4417,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/346A_875034.4417,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/346A_875034.4417
347A_543478.2973,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/347A_543478.2973,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/347A_543478.2973
348A_812839.896,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/348A_812839.896,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/348A_812839.896
349A_865459.1003,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/349A_865459.1003,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/349A_865459.1003
34A_699119.4695,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/34A_699119.4695,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/34A_699119.4695
350A_601134.281,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/350A_601134.281,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/350A_601134.281
351A_429411.6442,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/351A_429411.6442,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/351A_429411.6442
352A_750740.5532,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/352A_750740.5532,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/352A_750740.5532
353A_990971.4157,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/353A_990971.4157,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/353A_990971.4157
354A_683830.1293,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/354A_683830.1293,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/354A_683830.1293
355A_151803.3846,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/355A_151803.3846,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/355A_151803.3846
356A_391737.1712,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/356A_391737.1712,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/356A_391737.1712
357A_881654.4683,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/357A_881654.4683,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/357A_881654.4683
358A_922806.0598,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/358A_922806.0598,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/358A_922806.0598
359A_898354.8428,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/359A_898354.8428,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/359A_898354.8428
35A_546359.2299,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/35A_546359.2299,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/35A_546359.2299
360A_256009.457,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/360A_256009.457,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/360A_256009.457
361A_633155.7015,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/361A_633155.7015,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/361A_633155.7015
362A_346819.9398,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/362A_346819.9398,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/362A_346819.9398
363A_807969.8977,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/363A_807969.8977,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/363A_807969.8977
364A_739494.0007,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/364A_739494.0007,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/364A_739494.0007
365A_960749.1565,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/365A_960749.1565,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/365A_960749.1565
366A_130673.9669,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/366A_130673.9669,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/366A_130673.9669
367A_960915.8585,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/367A_960915.8585,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/367A_960915.8585
368A_641126.5246,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/368A_641126.5246,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/368A_641126.5246
369A_773433.7801,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/369A_773433.7801,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/369A_773433.7801
36A_696461.7381,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/36A_696461.7381,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/36A_696461.7381
370A_762857.3143,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/370A_762857.3143,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/370A_762857.3143
371A_611508.5288,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/371A_611508.5288,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/371A_611508.5288
372A_701575.382,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/372A_701575.382,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/372A_701575.382
373A_636207.8178,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/373A_636207.8178,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/373A_636207.8178
374A_814707.0553,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/374A_814707.0553,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/374A_814707.0553
375A_124458.288,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/375A_124458.288,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/375A_124458.288
376A_595328.1626,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/376A_595328.1626,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/376A_595328.1626
377A_929269.3165,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/377A_929269.3165,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/377A_929269.3165
378A_551434.9521,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/378A_551434.9521,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/378A_551434.9521
379A_890882.0183,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/379A_890882.0183,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/379A_890882.0183
37A_318535.5577,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/37A_318535.5577,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/37A_318535.5577
380A_4944.0014,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/380A_4944.0014,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/380A_4944.0014
381A_664756.5491,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/381A_664756.5491,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/381A_664756.5491
382A_233750.8754,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/382A_233750.8754,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/382A_233750.8754
383A_169921.1067,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/383A_169921.1067,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/383A_169921.1067
384A_182647.6855,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/384A_182647.6855,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/384A_182647.6855
385A_284469.8021,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/385A_284469.8021,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/385A_284469.8021
386A_232620,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/386A_232620,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/386A_232620
387A_804563.1709,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/387A_804563.1709,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/387A_804563.1709
388A_846387.1021,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/388A_846387.1021,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/388A_846387.1021
389A_857334.712,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/389A_857334.712,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/389A_857334.712
38A_201646.8196,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/38A_201646.8196,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/38A_201646.8196
390A_788222.6237,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/390A_788222.6237,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/390A_788222.6237
391A_447463.3998,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/391A_447463.3998,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/391A_447463.3998
392A_727906.3862,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/392A_727906.3862,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/392A_727906.3862
393A_894444.8529,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/393A_894444.8529,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/393A_894444.8529
394A_504476.4738,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/394A_504476.4738,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/394A_504476.4738
395A_537359.4293,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/395A_537359.4293,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/395A_537359.4293
396A_253272.349,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/396A_253272.349,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/396A_253272.349
397A_232508.1241,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/397A_232508.1241,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/397A_232508.1241
398A_663835.0027,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/398A_663835.0027,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/398A_663835.0027
399A_380474.348,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/399A_380474.348,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/399A_380474.348
39A_834716.3198,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/39A_834716.3198,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/39A_834716.3198
3A_322918.1037,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/3A_322918.1037,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/3A_322918.1037
400A_909669.5081,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/400A_909669.5081,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/400A_909669.5081
401A_529600.6481,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/401A_529600.6481,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/401A_529600.6481
402A_700172.121,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/402A_700172.121,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/402A_700172.121
403A_830424.1564,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/403A_830424.1564,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/403A_830424.1564
404A_925237.7336,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/404A_925237.7336,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/404A_925237.7336
405A_901116.1589,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/405A_901116.1589,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/405A_901116.1589
406A_712198.0402,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/406A_712198.0402,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/406A_712198.0402
407A_344031.7815,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/407A_344031.7815,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/407A_344031.7815
408A_958401.9161,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/408A_958401.9161,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/408A_958401.9161
409A_319415.72,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/409A_319415.72,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/409A_319415.72
40A_403889.5643,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/40A_403889.5643,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/40A_403889.5643
410A_710943.3123,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/410A_710943.3123,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/410A_710943.3123
411A_761683.2455,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/411A_761683.2455,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/411A_761683.2455
412A_917576.6939,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/412A_917576.6939,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/412A_917576.6939
413A_844813.9751,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/413A_844813.9751,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/413A_844813.9751
414A_754701.658,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/414A_754701.658,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/414A_754701.658
415A_585923.5743,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/415A_585923.5743,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/415A_585923.5743
416A_400281.2225,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/416A_400281.2225,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/416A_400281.2225
417A_562201.5422,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/input/417A_562201.5422,/home/linux/IHCPs/dataset//dataset_ptrh_sin_1500/output/417A_562201.5422
